id,datetime,open,high,low,close,volume,code
4855,2021-06-21,173.82100,174.10001,171.70000,172.69800,65542000,AMZN
4854,2021-06-22,172.90300,176.18900,172.80450,175.27200,66902000,AMZN
854,2021-06-22,132.13000,134.08000,131.62000,133.98000,74783600,AAPL
1855,2021-06-22,126.45000,127.27000,126.02650,126.99950,20984000,GOOG
2855,2021-06-22,262.72000,265.79001,262.39999,265.51001,24694090,MSFT
3854,2021-06-22,332.69000,339.92001,332.60001,339.03000,15345300,META
853,2021-06-23,133.77000,134.32001,133.23000,133.70000,60214200,AAPL
1854,2021-06-23,126.55000,127.79600,126.25200,126.46150,19694000,GOOG
2854,2021-06-23,265.98999,266.82999,264.42999,265.27499,19518680,MSFT
3853,2021-06-23,339.35001,343.42001,338.20001,340.59000,14817800,META
4853,2021-06-23,175.25000,176.05000,174.16000,175.19099,56266000,AMZN
4852,2021-06-24,175.38200,176.24300,171.54250,172.45399,76640000,AMZN
852,2021-06-24,134.45000,134.64000,132.92999,133.41000,68711000,AAPL
1853,2021-06-24,127.05350,127.53550,126.96000,127.28200,18934000,GOOG
2853,2021-06-24,266.16000,267.85001,265.47000,266.69000,21446868,MSFT
3852,2021-06-24,341.85001,344.89999,341.79001,343.17999,12329100,META
851,2021-06-25,133.46001,133.89000,132.81000,133.11000,70783700,AAPL
1852,2021-06-25,126.95700,127.50500,126.44400,126.99500,33484000,GOOG
2852,2021-06-25,266.23001,267.25000,264.76001,265.01999,25611112,MSFT
3851,2021-06-25,342.59000,344.12000,339.67999,341.37000,14594400,META
4851,2021-06-25,173.20000,173.24100,169.70900,170.07300,78820000,AMZN
4850,2021-06-28,170.80000,172.39999,170.67551,172.19450,44856000,AMZN
850,2021-06-28,133.41000,135.25000,133.35001,134.78000,62111300,AAPL
1851,2021-06-28,127.00000,127.33700,125.97380,126.81950,28110000,GOOG
2851,2021-06-28,266.18500,268.89999,265.91000,268.72000,19590024,MSFT
3850,2021-06-28,342.45999,358.14001,341.76999,355.64001,29156100,META
849,2021-06-29,134.80000,136.49001,134.35001,136.33000,64556100,AAPL
1850,2021-06-29,126.77250,127.00000,125.43700,126.01850,20950000,GOOG
2850,2021-06-29,268.86499,271.64999,267.98001,271.39999,19937812,MSFT
3849,2021-06-29,356.26999,356.73999,349.04999,351.89001,21417300,META
4849,2021-06-29,171.94099,172.80150,171.15150,172.40700,41968000,AMZN
4848,2021-06-30,172.05299,173.58000,171.75000,172.00800,48080000,AMZN
848,2021-06-30,136.17000,137.41000,135.87000,136.96001,63261400,AAPL
1849,2021-06-30,125.65355,125.80000,124.75750,125.31600,24006000,GOOG
2849,2021-06-30,270.69000,271.35980,269.60431,270.89999,21656456,MSFT
3848,2021-06-30,352.17001,352.92001,347.17001,347.70999,15107500,META
847,2021-07-01,136.60001,137.33000,135.75999,137.27000,52485800,AAPL
1848,2021-07-01,124.84975,126.46250,124.84975,126.36850,17120000,GOOG
2848,2021-07-01,269.60999,271.84000,269.60001,271.60001,16725323,MSFT
3847,2021-07-01,346.82001,354.67001,346.50000,354.39001,17137000,META
4847,2021-07-01,171.73050,172.85001,170.47099,171.64850,40742000,AMZN
4846,2021-07-02,172.58200,175.58600,171.84599,175.54900,63388000,AMZN
846,2021-07-02,137.89999,140.00000,137.75000,139.96001,78852600,AAPL
1847,2021-07-02,126.83950,128.84801,126.76900,128.71899,21160000,GOOG
2847,2021-07-02,272.82001,278.00000,272.50000,277.64999,26474408,MSFT
3846,2021-07-02,355.10001,356.44000,352.62000,354.70001,11521300,META
845,2021-07-06,140.07001,143.14999,140.07001,142.02000,108181800,AAPL
1846,2021-07-06,129.44949,129.88451,128.40900,129.77100,21350000,GOOG
2846,2021-07-06,278.03000,279.36981,274.29999,277.66000,31565560,MSFT
3845,2021-07-06,356.50000,358.79001,349.17999,352.78000,13488500,META
4845,2021-07-06,176.50549,184.27400,176.45000,183.78700,134896000,AMZN
4844,2021-07-07,185.86900,186.71001,183.94550,184.82899,106562000,AMZN
844,2021-07-07,143.53999,144.89000,142.66000,144.57001,104911600,AAPL
1845,2021-07-07,130.34100,130.63989,129.75999,130.07750,16680000,GOOG
2845,2021-07-07,279.39999,280.69449,277.14999,279.92999,23260032,MSFT
3844,2021-07-07,355.26001,356.48999,350.00000,350.48999,14218900,META
843,2021-07-08,141.58000,144.06000,140.67000,143.24001,105575500,AAPL
1844,2021-07-08,128.25000,130.03250,128.03999,129.17700,19780000,GOOG
2844,2021-07-08,276.89999,278.73001,274.87000,277.42001,24618592,MSFT
3843,2021-07-08,345.73001,348.32999,342.56000,345.64999,14406500,META
4843,2021-07-08,182.17799,187.99950,181.05600,186.57050,103612000,AMZN
4842,2021-07-09,186.12601,187.39999,184.67000,185.96700,74964000,AMZN
842,2021-07-09,142.75000,145.64999,142.64999,145.11000,99890800,AAPL
1843,2021-07-09,128.94450,129.84950,128.94350,129.57449,15106000,GOOG
2843,2021-07-09,275.72000,278.04999,275.32001,277.94000,23916664,MSFT
3842,2021-07-09,345.32001,350.70999,345.26999,350.42001,13018700,META
841,2021-07-12,146.21001,146.32001,144.00000,144.50000,76299700,AAPL
1842,2021-07-12,129.83350,130.77000,129.60001,130.56400,16944000,GOOG
2842,2021-07-12,279.15701,279.76999,276.57999,277.32001,18931696,MSFT
3841,2021-07-12,351.23001,354.19000,349.64001,353.16000,10018600,META
4841,2021-07-12,187.20000,187.86450,184.83949,185.92751,51432000,AMZN
4840,2021-07-13,185.10500,188.65401,183.56599,183.86800,76918000,AMZN
840,2021-07-13,144.03000,147.46001,143.63000,145.64000,100827100,AAPL
1841,2021-07-13,130.88150,132.04201,130.63699,130.99451,16618000,GOOG
2841,2021-07-13,277.51999,282.84769,277.39001,280.98001,26120128,MSFT
3840,2021-07-13,351.50000,358.48999,348.79999,352.09000,11456000,META
839,2021-07-14,148.10001,149.57001,147.67999,149.14999,127050800,AAPL
1840,2021-07-14,131.90150,132.99600,131.89799,132.08250,17912000,GOOG
2840,2021-07-14,282.34500,283.66000,280.54999,282.51001,23113662,MSFT
3839,2021-07-14,354.56000,355.20001,346.73001,347.63000,13894200,META
4839,2021-07-14,185.44250,185.88300,183.04150,184.08400,65932000,AMZN
4838,2021-07-15,184.71001,184.77000,181.04601,181.56000,63706000,AMZN
838,2021-07-15,149.24001,150.00000,147.09000,148.48000,106820300,AAPL
1839,2021-07-15,132.50000,132.59500,130.59801,131.26649,16586000,GOOG
2839,2021-07-15,282.00000,282.51001,279.82999,281.03000,22604228,MSFT
3838,2021-07-15,349.23001,349.23001,340.22000,344.45999,14781600,META
837,2021-07-16,148.46001,149.75999,145.88000,146.39000,93251400,AAPL
1838,2021-07-16,131.64101,132.18300,130.82150,131.84550,14856000,GOOG
2838,2021-07-16,282.07001,284.10001,279.45999,280.75000,26186848,MSFT
3837,2021-07-16,344.91000,345.98999,340.14001,341.16000,11026100,META
4837,2021-07-16,181.66550,182.30299,178.52299,178.68150,80874000,AMZN
4836,2021-07-19,176.62900,177.51050,174.95799,177.47951,75692000,AMZN
836,2021-07-19,143.75000,144.07001,141.67000,142.45000,121434600,AAPL
1837,2021-07-19,131.15550,131.24699,128.53700,129.25400,25710000,GOOG
2837,2021-07-19,278.93350,280.37000,274.45001,277.01001,32935634,MSFT
3836,2021-07-19,337.57001,339.79001,334.54001,336.95001,14372300,META
835,2021-07-20,143.46001,147.10001,142.96001,146.14999,96350000,AAPL
1836,2021-07-20,130.00400,132.00134,129.18840,131.10150,19084000,GOOG
2836,2021-07-20,278.03000,280.97000,276.26001,279.32001,26259740,MSFT
3835,2021-07-20,338.79999,343.45001,334.50000,341.66000,11024300,META
4835,2021-07-20,178.36600,179.60001,175.89999,178.65950,65114000,AMZN
4834,2021-07-21,178.81900,179.32249,177.18201,179.25999,46380000,AMZN
834,2021-07-21,145.53000,146.13000,144.63000,145.39999,74993500,AAPL
1835,2021-07-21,130.78700,132.61725,130.60150,132.60049,14742000,GOOG
2835,2021-07-21,278.90500,281.51999,277.29001,281.39999,24364320,MSFT
3834,2021-07-21,341.50000,346.51999,341.25000,346.23001,9279700,META
833,2021-07-22,145.94000,148.20000,145.81000,146.80000,77338200,AAPL
1834,2021-07-22,132.64999,133.50450,132.39999,133.32851,13608000,GOOG
2834,2021-07-22,283.84000,286.42001,283.42001,286.14001,23384060,MSFT
3833,2021-07-22,346.67999,351.54001,345.20999,351.19000,12385400,META
4833,2021-07-22,179.36150,182.00101,179.11349,181.90150,65308000,AMZN
4832,2021-07-23,182.00000,183.30550,181.10201,182.83200,48726000,AMZN
832,2021-07-23,147.55000,148.72000,146.92000,148.56000,71447400,AAPL
1833,2021-07-23,135.25999,138.80850,134.70050,137.81599,26378000,GOOG
2833,2021-07-23,287.37000,289.98999,286.50000,289.67001,22768072,MSFT
3832,2021-07-23,360.91000,375.32999,357.19000,369.79001,33694300,META
831,2021-07-26,148.27000,149.83000,147.70000,148.99001,72434100,AAPL
1832,2021-07-26,138.25000,139.71300,137.65100,139.64450,23052000,GOOG
2832,2021-07-26,289.00000,289.69000,286.64200,289.04999,23176072,MSFT
3831,2021-07-26,369.57999,374.44000,368.22000,372.45999,14925200,META
4831,2021-07-26,183.65849,185.60400,182.36250,184.99100,58002000,AMZN
4830,2021-07-27,184.92500,184.92500,179.30750,181.31950,82638000,AMZN
830,2021-07-27,149.12000,149.21001,145.55000,146.77000,104818600,AAPL
1831,2021-07-27,140.01100,140.01100,135.10001,136.79649,42164000,GOOG
2831,2021-07-27,289.42999,289.57501,282.95001,286.54001,33604072,MSFT
3830,2021-07-27,371.91000,373.14999,364.54999,367.81000,15705400,META
829,2021-07-28,144.81000,146.97000,142.53999,144.98000,118931200,AAPL
1830,2021-07-28,138.56200,139.67599,136.35001,136.38150,54688000,GOOG
2830,2021-07-28,288.98999,290.14999,283.83029,286.22000,33566852,MSFT
3829,2021-07-28,374.56000,377.54999,366.92999,373.28000,29676900,META
4829,2021-07-28,181.68900,182.92101,180.05000,181.51601,59988000,AMZN
4828,2021-07-29,181.38750,181.89751,179.00050,179.99600,110400000,AMZN
828,2021-07-29,144.69000,146.55000,144.58000,145.64000,56699500,AAPL
1829,2021-07-29,136.38060,137.15150,136.13800,136.54050,19284000,GOOG
2829,2021-07-29,286.23499,288.61801,286.07999,286.50000,18168294,MSFT
3828,2021-07-29,361.00000,365.51999,356.73999,358.32001,33413200,META
827,2021-07-30,144.38000,146.33000,144.11000,145.86000,70440600,AAPL
1828,2021-07-30,135.51100,135.77135,134.81419,135.22099,23954000,GOOG
2828,2021-07-30,285.17001,286.66000,283.91000,284.91000,20944846,MSFT
3827,2021-07-30,354.00000,360.73001,352.94000,356.29999,15976200,META
4827,2021-07-30,167.39751,168.40700,165.34900,166.37950,199312000,AMZN
4826,2021-08-02,167.65500,167.94600,165.85001,166.57401,67078000,AMZN
826,2021-08-02,146.36000,146.95000,145.25000,145.52000,62880000,AAPL
1827,2021-08-02,135.48450,136.02049,134.66949,135.98950,20140000,GOOG
2827,2021-08-02,286.35999,286.77499,283.73999,284.82001,16267357,MSFT
3826,2021-08-02,358.10001,359.39999,350.73999,351.95001,13180400,META
825,2021-08-03,145.81000,148.03999,145.17999,147.36000,64786600,AAPL
1826,2021-08-03,136.00000,136.33549,134.18350,136.28000,19064000,GOOG
2826,2021-08-03,285.42001,287.23001,284.00000,287.12000,17879048,MSFT
3825,2021-08-03,352.73001,353.76999,347.70001,351.23999,12406100,META
4825,2021-08-03,167.03600,169.55000,164.98849,168.31200,83146000,AMZN
4824,2021-08-04,168.96750,169.44400,167.27800,167.73599,43678000,AMZN
824,2021-08-04,147.27000,147.78999,146.28000,146.95000,56368300,AAPL
1825,2021-08-04,136.24950,136.53799,135.41499,136.02850,16528000,GOOG
2825,2021-08-04,286.22000,287.58829,284.64999,286.51001,16191301,MSFT
3824,2021-08-04,352.42001,360.48001,351.51001,358.92001,14180600,META
823,2021-08-05,146.98000,147.84000,146.17000,147.06000,46397700,AAPL
1824,2021-08-05,136.02850,136.95000,135.60001,136.94000,11866000,GOOG
2824,2021-08-05,286.88000,289.63000,286.10001,289.51999,13900167,MSFT
3823,2021-08-05,359.64001,363.89999,356.89999,362.97000,10247200,META
4823,2021-08-05,167.81100,169.45000,167.04601,168.79950,48670000,AMZN
4822,2021-08-06,168.75000,168.75000,166.45200,167.24699,52752000,AMZN
822,2021-08-06,146.35001,147.11000,145.63000,146.14000,54126800,AAPL
1823,2021-08-06,136.29500,137.08005,136.04649,137.03600,13560000,GOOG
2823,2021-08-06,288.50500,289.50000,287.62381,289.45999,16589336,MSFT
3822,2021-08-06,361.39999,365.14999,361.39999,363.51001,8925000,META
821,2021-08-09,146.20000,146.70000,145.52000,146.09000,48908700,AAPL
1822,2021-08-09,136.94901,138.32150,136.42876,138.00200,12374000,GOOG
2822,2021-08-09,289.75000,291.54999,287.81000,288.32999,16117629,MSFT
3821,2021-08-09,363.76001,365.78000,360.75000,361.60999,7798900,META
4821,2021-08-09,167.18050,167.74400,166.42599,167.09351,42964000,AMZN
4820,2021-08-10,167.25050,167.89999,165.75000,166.03400,48252000,AMZN
820,2021-08-10,146.44000,147.71001,145.30000,145.60001,69023100,AAPL
1821,2021-08-10,138.07950,138.55150,137.22650,138.09650,16034000,GOOG
2821,2021-08-10,288.79999,289.25000,285.20001,286.44000,18616578,MSFT
3820,2021-08-10,361.82999,364.10001,359.04001,361.13000,7469900,META
819,2021-08-11,146.05000,146.72000,145.53000,145.86000,48493500,AAPL
1820,2021-08-11,138.28300,138.84775,137.35001,137.68950,15204000,GOOG
2820,2021-08-11,287.20999,288.66000,285.85999,286.95001,13955934,MSFT
3819,2021-08-11,362.10001,362.35999,357.81000,359.95999,8400300,META
4819,2021-08-11,166.57249,166.88499,163.88950,164.60550,58944000,AMZN
4818,2021-08-12,164.50000,165.72549,163.48351,165.17500,46282000,AMZN
818,2021-08-12,146.19000,149.05000,145.84000,148.89000,72282600,AAPL
1819,2021-08-12,137.71300,138.41800,136.77901,138.38950,14646000,GOOG
2819,2021-08-12,286.63000,289.97000,286.34000,289.81000,14570391,MSFT
3818,2021-08-12,358.45001,363.00000,357.10999,362.64999,7170700,META
817,2021-08-13,148.97000,149.44000,148.27000,149.10001,59375000,AAPL
1818,2021-08-13,138.35750,138.67400,138.00500,138.40601,12580000,GOOG
2818,2021-08-13,289.48001,292.89999,289.29999,292.85001,18249046,MSFT
3817,2021-08-13,362.97000,364.66000,361.48001,363.17999,7195700,META
4817,2021-08-13,165.28349,165.30350,164.14999,164.69850,41134000,AMZN
4816,2021-08-16,164.14999,165.00000,160.55650,164.94949,66394000,AMZN
816,2021-08-16,148.53999,151.19000,146.47000,151.12000,103296000,AAPL
1817,2021-08-16,138.00000,138.99049,136.16576,138.91600,18040000,GOOG
2817,2021-08-16,293.19000,294.82001,290.01999,294.60001,22516028,MSFT
3816,2021-08-16,362.51999,366.95001,357.38000,366.56000,11222100,META
815,2021-08-17,150.23000,151.67999,149.09000,150.19000,92229700,AAPL
1816,2021-08-17,138.19099,138.71851,136.78751,137.30051,21272000,GOOG
2816,2021-08-17,292.39001,293.42999,291.07999,293.07999,20075250,MSFT
3815,2021-08-17,362.98001,364.67001,355.07001,358.45001,12328700,META
4815,2021-08-17,163.87500,164.02451,161.28400,162.09801,67758000,AMZN
4814,2021-08-18,162.09950,162.70500,160.00000,160.06100,56086000,AMZN
814,2021-08-18,149.80000,150.72000,146.14999,146.36000,86326000,AAPL
1815,2021-08-18,137.11549,138.29401,136.42101,136.57001,14934000,GOOG
2815,2021-08-18,292.04001,294.82001,290.26999,290.73001,21812984,MSFT
3814,2021-08-18,356.25000,359.85999,355.14999,355.45001,10042400,META
813,2021-08-19,145.03000,148.00000,144.50000,146.70000,86960300,AAPL
1814,2021-08-19,135.46750,137.45200,135.35600,136.91350,18296000,GOOG
2814,2021-08-19,288.69351,297.47000,288.64001,296.76999,29850460,MSFT
3813,2021-08-19,351.35001,357.57001,351.00000,355.12000,12004500,META
4813,2021-08-19,159.70100,161.64999,159.12300,159.38750,75658000,AMZN
4812,2021-08-20,160.19350,160.39050,158.78799,159.99750,67168000,AMZN
812,2021-08-20,147.44000,148.50000,146.78000,148.19000,60549600,AAPL
1813,2021-08-20,137.08299,138.61450,136.46700,138.43700,15564000,GOOG
2813,2021-08-20,299.72000,305.84000,298.06000,304.35999,40817648,MSFT
3812,2021-08-20,354.60001,359.98999,353.31000,359.37000,8697700,META
811,2021-08-23,148.31000,150.19000,147.89000,149.71001,60131800,AAPL
1812,2021-08-23,138.99850,142.17700,138.74796,141.09950,21090000,GOOG
2812,2021-08-23,303.24500,305.39999,301.85001,304.64999,22830156,MSFT
3811,2021-08-23,359.44000,365.69000,359.10001,363.35001,10942000,META
4811,2021-08-23,160.59500,164.04500,160.50050,163.29350,65362000,AMZN
4810,2021-08-24,164.00000,165.77451,163.72900,165.28900,51036000,AMZN
810,2021-08-24,149.45000,150.86000,149.14999,149.62000,48606400,AAPL
1811,2021-08-24,141.54350,143.00751,141.35350,142.39850,15126000,GOOG
2811,2021-08-24,305.01999,305.64999,302.00351,302.62000,18175774,MSFT
3810,2021-08-24,363.66000,367.95999,361.84000,365.51001,9235100,META
809,2021-08-25,149.81000,150.32001,147.80000,148.36000,58991300,AAPL
1810,2021-08-25,142.88300,143.31300,142.43950,142.95000,12838000,GOOG
2810,2021-08-25,304.29999,304.59000,300.42001,302.01001,20006056,MSFT
3809,2021-08-25,365.60001,370.85999,365.39999,368.39001,9684500,META
4809,2021-08-25,165.49350,166.05000,164.30750,164.95900,33606000,AMZN
4808,2021-08-26,164.95000,166.60001,164.80000,165.80000,41976000,AMZN
808,2021-08-26,148.35001,149.12000,147.50999,147.53999,48597200,AAPL
1809,2021-08-26,142.61850,143.13480,142.09151,142.12300,14922000,GOOG
2809,2021-08-26,300.98999,302.42899,298.95001,299.09000,17666084,MSFT
3808,2021-08-26,368.38000,369.44000,364.13000,364.38000,7888700,META
807,2021-08-27,147.48000,148.75000,146.83000,148.60001,55802400,AAPL
1808,2021-08-27,142.11250,145.01100,142.02000,144.55051,24562000,GOOG
2808,2021-08-27,298.98700,300.87000,296.82999,299.72000,22605726,MSFT
3807,2021-08-27,365.10001,373.73999,364.07999,372.63000,11219100,META
4807,2021-08-27,166.66150,167.61600,165.68750,167.48151,48048000,AMZN
4806,2021-08-30,167.87151,172.25000,167.76100,171.07851,63844000,AMZN
806,2021-08-30,149.00000,153.49001,148.61000,153.12000,90956700,AAPL
1807,2021-08-30,144.70450,146.48950,144.60001,145.46950,16916000,GOOG
2807,2021-08-30,301.11499,304.22000,301.06000,303.59000,16348072,MSFT
3806,2021-08-30,372.56000,381.48999,370.51999,380.66000,13547300,META
805,2021-08-31,152.66000,152.80000,151.28999,151.83000,86453100,AAPL
1806,2021-08-31,145.88451,146.11200,145.00000,145.46201,26756000,GOOG
2806,2021-08-31,304.42001,304.50000,301.50000,301.88000,26285338,MSFT
3805,2021-08-31,379.95001,382.76001,378.79999,379.38000,12345400,META
4805,2021-08-31,171.24001,173.62900,169.77950,173.53951,87128000,AMZN
4804,2021-09-01,174.82001,176.35001,173.76199,173.95000,72598000,AMZN
804,2021-09-01,152.83000,154.98000,152.34000,152.50999,80313700,AAPL
1805,2021-09-01,145.64999,146.82050,145.61450,145.84200,15824000,GOOG
2805,2021-09-01,302.86499,305.19000,301.48999,301.82999,18983826,MSFT
3804,2021-09-01,379.59000,384.32999,378.81000,382.04999,11567200,META
803,2021-09-02,153.87000,154.72000,152.39999,153.64999,71115500,AAPL
1804,2021-09-02,145.94949,146.32500,144.10651,144.21899,21844000,GOOG
2804,2021-09-02,302.20001,303.36020,300.17999,301.14999,16290545,MSFT
3803,2021-09-02,381.50000,381.75000,374.06000,375.28000,14832900,META
4803,2021-09-02,174.73801,175.59801,172.75000,173.15601,58474000,AMZN
4802,2021-09-03,172.60001,174.13350,171.82201,173.90250,51514000,AMZN
802,2021-09-03,153.75999,154.63000,153.09000,154.30000,57808700,AAPL
1803,2021-09-03,144.14600,145.37700,143.50500,144.77499,19104000,GOOG
2803,2021-09-03,300.98999,302.60001,300.26001,301.14001,14751610,MSFT
3802,2021-09-03,374.75000,377.16000,373.10999,376.26001,7509600,META
801,2021-09-07,154.97000,157.25999,154.39000,156.69000,82278300,AAPL
1802,2021-09-07,144.74950,145.82401,144.54100,145.51900,15170000,GOOG
2802,2021-09-07,301.00500,301.09000,298.20001,300.17999,17184084,MSFT
3801,2021-09-07,375.88000,382.95999,373.14999,382.17999,10793800,META
4801,2021-09-07,173.89999,176.40450,173.84700,175.46449,54758000,AMZN
4800,2021-09-08,175.58250,177.28149,174.78349,176.27499,61068000,AMZN
800,2021-09-08,156.98000,157.03999,153.98000,155.11000,74420200,AAPL
1801,2021-09-08,145.39349,145.55099,144.20000,144.88350,15486000,GOOG
2801,2021-09-08,299.78000,300.60999,297.46509,300.20999,15046819,MSFT
3800,2021-09-08,380.16000,380.87000,374.79001,377.57001,11067200,META
799,2021-09-09,155.49001,156.11000,153.95000,154.07001,57305700,AAPL
1800,2021-09-09,144.88350,145.66949,144.43401,144.91350,14798000,GOOG
2800,2021-09-09,300.82001,302.14001,297.00000,297.25000,19927000,MSFT
3799,2021-09-09,377.64001,379.82999,376.57001,378.00000,9098900,META
4799,2021-09-09,176.30099,177.49950,174.01849,174.20799,54384000,AMZN
4798,2021-09-10,175.09151,175.42250,173.14549,173.45750,47946000,AMZN
798,2021-09-10,155.00000,155.48000,148.70000,148.97000,140893200,AAPL
1799,2021-09-10,145.44350,146.01900,141.74150,141.92101,32896000,GOOG
2799,2021-09-10,298.41501,299.92001,295.38000,295.70999,19633364,MSFT
3798,2021-09-10,381.35999,383.79001,378.26001,378.69000,11549600,META
797,2021-09-13,150.63000,151.42000,148.75000,149.55000,102404300,AAPL
1798,2021-09-13,143.20100,144.19099,142.28250,143.46500,20176000,GOOG
2798,2021-09-13,297.54999,298.54001,294.07999,296.98999,23652948,MSFT
3797,2021-09-13,381.67999,381.75000,374.35001,376.51001,13026300,META
4797,2021-09-13,174.14000,174.89799,171.89999,172.85851,51380000,AMZN
4796,2021-09-14,173.77750,174.34050,171.88550,172.50000,38738000,AMZN
796,2021-09-14,150.35001,151.07001,146.91000,148.12000,109296300,AAPL
1797,2021-09-14,144.16100,144.72749,142.90550,143.40601,18916000,GOOG
2797,2021-09-14,299.56000,301.39001,298.10001,299.79001,21853432,MSFT
3796,2021-09-14,377.39999,378.59000,375.10999,376.53000,8711600,META
795,2021-09-15,148.56000,149.44000,146.37000,149.03000,83281300,AAPL
1796,2021-09-15,143.75900,145.58150,142.25600,145.20599,20648000,GOOG
2796,2021-09-15,303.26001,305.32001,301.82001,304.82001,28356304,MSFT
3795,2021-09-15,377.00000,377.56000,367.67001,373.92001,17940300,META
4795,2021-09-15,172.12601,174.27100,170.10049,173.78951,59150000,AMZN
4794,2021-09-16,172.99800,174.62750,172.30701,174.41200,51672000,AMZN
794,2021-09-16,148.44000,148.97000,147.22000,148.78999,68034100,AAPL
1795,2021-09-16,145.12100,145.20000,143.41635,144.37350,20292000,GOOG
2795,2021-09-16,303.76001,305.31000,300.76001,305.22000,19550816,MSFT
3794,2021-09-16,372.79001,373.56000,369.70999,373.06000,11934200,META
793,2021-09-17,148.82001,148.82001,145.75999,146.06000,129868800,AAPL
1794,2021-09-17,143.79849,144.24950,141.06149,141.46350,60040000,GOOG
2794,2021-09-17,304.17001,304.50000,299.53000,299.87000,41372456,MSFT
3793,2021-09-17,371.41000,371.41000,361.59000,364.72000,26299000,META
4793,2021-09-17,174.42050,174.87050,172.60651,173.12601,92332000,AMZN
4792,2021-09-20,169.80000,170.95000,165.25050,167.78650,93382000,AMZN
792,2021-09-20,143.80000,144.84000,141.27000,142.94000,123478900,AAPL
1793,2021-09-20,139.00020,139.36250,137.05299,139.01700,34918000,GOOG
2793,2021-09-20,296.32999,298.72000,289.51999,294.29999,38278660,MSFT
3792,2021-09-20,359.29999,361.03000,349.79999,355.70001,19822800,META
791,2021-09-21,143.92999,144.60001,142.78000,143.42999,75834000,AAPL
1792,2021-09-21,140.11700,140.81160,138.90550,139.64650,18130000,GOOG
2792,2021-09-21,295.69000,297.54001,294.07001,294.79999,22364104,MSFT
3791,2021-09-21,358.50000,360.04001,355.19000,357.48001,11751900,META
4791,2021-09-21,168.75000,168.98500,166.61951,167.18150,55618000,AMZN
4790,2021-09-22,167.55000,169.45000,167.05251,169.00250,48228000,AMZN
790,2021-09-22,144.45000,146.42999,143.70000,145.85001,76404300,AAPL
1791,2021-09-22,140.05051,141.58350,139.47176,140.93851,22068000,GOOG
2791,2021-09-22,296.72501,300.22000,294.51001,298.57999,26626342,MSFT
3790,2021-09-22,347.23001,349.84000,340.69000,343.20999,43692900,META
789,2021-09-23,146.64999,147.08000,145.64000,146.83000,64838200,AAPL
1790,2021-09-23,141.60950,142.25246,141.09650,141.82651,17272000,GOOG
2790,2021-09-23,298.84500,300.89999,297.53391,299.56000,18604600,MSFT
3789,2021-09-23,345.35999,349.67001,343.00000,345.95999,21806300,META
4789,2021-09-23,169.00250,171.44800,169.00250,170.80000,47588000,AMZN
4788,2021-09-24,170.10049,171.46300,169.67000,171.27600,42324000,AMZN
788,2021-09-24,145.66000,147.47000,145.56000,146.92000,53477900,AAPL
1789,2021-09-24,140.94600,142.90350,140.85049,142.63300,14950000,GOOG
2789,2021-09-24,298.23001,299.79999,296.92999,299.35001,14998978,MSFT
3788,2021-09-24,343.23999,354.35001,342.37000,352.95999,18801900,META
787,2021-09-27,145.47000,145.96001,143.82001,145.37000,74150700,AAPL
1788,2021-09-27,141.58549,142.50000,140.50000,141.50101,18844000,GOOG
2788,2021-09-27,296.14001,296.47000,292.94489,294.17001,23571742,MSFT
3787,2021-09-27,349.81000,355.14999,347.07999,353.57999,15205800,META
4787,2021-09-27,168.57500,170.77850,166.98050,170.28999,72690000,AMZN
4786,2021-09-28,167.88550,168.45950,164.50500,165.79800,88616000,AMZN
786,2021-09-28,143.25000,144.75000,141.69000,141.91000,108972300,AAPL
1787,2021-09-28,139.08850,139.60651,135.70000,136.18401,42190000,GOOG
2787,2021-09-28,289.79501,290.78000,282.75000,283.51999,43186236,MSFT
3786,2021-09-28,347.97000,349.60001,338.92001,340.64999,21710300,META
785,2021-09-29,142.47000,144.45000,142.03000,142.83000,74602000,AAPL
1786,2021-09-29,137.10970,137.39850,134.25000,134.52100,26338000,GOOG
2786,2021-09-29,285.10001,286.76999,283.01001,284.00000,26353696,MSFT
3785,2021-09-29,343.14999,345.23001,338.88000,339.60999,14452200,META
4785,2021-09-29,166.10550,167.56500,164.89349,165.05600,51246000,AMZN
4784,2021-09-30,165.80000,166.39250,163.69949,164.25200,56848000,AMZN
784,2021-09-30,143.66000,144.38000,141.28000,141.50000,89056700,AAPL
1785,2021-09-30,134.32500,135.59000,133.00000,133.26550,35294000,GOOG
2785,2021-09-30,285.70999,287.82999,281.62000,281.92001,32343636,MSFT
3784,2021-09-30,340.45001,342.79999,338.14999,339.39001,16547100,META
783,2021-10-01,141.89999,142.92000,139.11000,142.64999,94639600,AAPL
1784,2021-10-01,133.55450,137.07100,133.37750,136.46249,28388000,GOOG
2784,2021-10-01,282.12170,289.98001,281.29001,289.10001,30086280,MSFT
3783,2021-10-01,341.60999,345.01999,338.64001,343.01001,14905300,META
4783,2021-10-01,164.45050,165.45850,162.79700,164.16299,56712000,AMZN
4782,2021-10-04,163.96950,163.99950,158.81250,159.48900,90462000,AMZN
782,2021-10-04,141.75999,142.21001,138.27000,139.14000,98322000,AAPL
1783,2021-10-04,135.69949,135.70000,131.16650,133.76500,31530000,GOOG
2783,2021-10-04,287.39999,287.75000,280.25000,283.10999,31350748,MSFT
